time,load,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation
2017-10-07,30798.791666666668,7.0,0.0,35.0,17.6,13.5,9.7,0.4
2017-10-08,31360.1875,6.0,2.9,80.0,17.7,14.1,10.6,0.0
2017-10-09,33491.0625,7.0,0.9,54.0,17.0,13.8,10.0,0.0
2017-10-10,31871.854166666668,7.0,0.5,47.0,17.3,13.8,10.6,0.0
2017-10-11,32338.6875,7.0,0.5,46.0,17.9,15.6,13.9,1.0
2017-10-12,32700.645833333332,6.0,5.5,100.0,19.6,13.3,8.8,0.0
2017-10-13,31178.75,7.0,0.0,32.0,20.0,15.2,10.8,0.0
2017-10-14,30826.9375,6.0,0.3,40.0,20.2,17.9,15.7,0.0
2017-10-15,30039.833333333332,2.0,3.5,79.0,22.4,15.3,10.4,0.0
2017-10-16,33026.083333333336,5.0,2.5,68.0,15.0,17.0,11.6,0.0
2017-10-17,32648.3125,4.0,1.6,57.0,15.6,12.8,10.7,0.2
2017-10-18,33564.708333333336,8.0,0.0,29.0,17.1,13.4,11.2,1.2
2017-10-19,33426.270833333336,8.0,0.0,29.0,16.2,14.5,11.9,2.4
2017-10-20,32679.104166666668,7.0,2.3,62.0,16.3,14.1,12.0,2.2
2017-10-21,30954.416666666668,7.0,4.8,83.0,14.2,14.2,12.0,0.4
2017-10-22,30330.375,6.0,4.5,79.0,17.0,11.7,9.2,0.0
2017-10-23,33629.5625,8.0,0.0,27.0,19.4,13.4,9.8,0.2
2017-10-24,32479.145833333332,8.0,0.2,32.0,18.8,16.1,12.9,0.2
2017-10-25,31782.104166666668,6.0,5.6,84.0,16.0,16.6,14.3,0.0
2017-10-26,33682.208333333336,7.0,0.0,25.0,15.3,12.1,8.2,0.4
2017-10-27,32426.125,2.0,8.2,99.0,16.6,11.8,8.3,0.0
2017-10-28,30725.791666666668,2.0,3.0,61.0,13.9,10.8,5.1,0.0
2017-10-29,30728.895833333332,5.0,2.8,58.0,12.9,11.3,8.7,0.0
2017-10-30,35447.3125,2.0,7.7,92.0,13.6,8.0,3.1,0.0
2017-10-31,34756.958333333336,6.0,0.4,32.0,16.0,9.4,5.2,0.0
2017-11-01,36359.0625,5.0,1.5,44.0,12.4,11.7,7.4,0.2
2017-11-02,35269.270833333336,5.0,0.4,31.0,14.6,7.5,2.6,0.0
2017-11-03,33870.979166666664,4.0,3.9,62.0,13.5,10.2,5.9,4.2
2017-11-04,34006.583333333336,7.0,0.5,31.0,10.9,10.7,7.9,0.8
2017-11-05,33609.041666666664,2.0,4.9,67.0,12.1,6.8,2.8,0.0
2017-11-06,36316.854166666664,1.0,6.9,78.0,12.3,6.5,0.8,0.2
2017-11-07,35060.6875,8.0,0.0,21.0,9.9,8.1,3.8,5.4
2017-11-08,35159.4375,5.0,0.3,27.0,14.1,7.6,5.3,0.0
2017-11-09,35019.479166666664,7.0,1.0,34.0,13.3,7.6,1.1,0.0
2017-11-10,33758.375,6.0,3.4,53.0,10.2,10.4,7.5,7.6
2017-11-11,34079.625,8.0,0.5,28.0,8.7,8.5,6.8,3.0
2017-11-12,34423.104166666664,6.0,3.3,51.0,9.1,7.5,6.3,0.0
2017-11-13,38086.833333333336,4.0,3.3,50.0,11.5,5.3,1.5,0.2
2017-11-14,35813.9375,8.0,0.0,18.0,11.9,7.7,3.8,0.4
2017-11-15,35179.541666666664,8.0,0.0,18.0,14.8,10.4,9.0,0.0
2017-11-16,34225.979166666664,7.0,1.6,36.0,10.8,12.2,9.5,0.2
2017-11-17,34902.645833333336,3.0,5.8,61.0,9.1,5.7,0.6,0.0
2017-11-18,32485.979166666668,7.0,0.0,17.0,10.5,5.7,2.2,4.0
2017-11-19,34106.4375,4.0,3.5,47.0,12.7,6.8,3.0,1.2
2017-11-20,35299.333333333336,8.0,0.0,17.0,14.2,8.4,4.1,0.8
2017-11-21,34736.375,8.0,0.1,19.0,15.9,12.3,10.4,0.0
2017-11-22,35107.875,7.0,0.1,19.0,12.0,14.1,12.2,2.8
2017-11-23,35634.895833333336,6.0,5.4,55.0,7.6,10.2,8.3,0.0
2017-11-24,36608.979166666664,6.0,0.3,21.0,7.8,6.5,5.5,0.0
2017-11-25,36454.145833333336,3.0,6.1,57.0,10.1,3.2,-1.3,0.2
2017-11-26,36248.166666666664,2.0,5.3,52.0,10.2,5.5,1.0,2.4
2017-11-27,37544.354166666664,7.0,0.2,19.0,7.2,6.5,2.9,0.6
2017-11-28,38301.770833333336,4.0,4.1,45.0,6.2,4.8,2.5,0.0
2017-11-29,37591.729166666664,5.0,0.1,17.0,4.3,4.0,1.8,0.0
2017-11-30,38041.479166666664,4.0,4.2,45.0,7.2,1.9,-0.4,0.0
2017-12-01,37827.125,6.0,3.5,39.0,7.5,4.0,0.8,0.0
2017-12-02,35562.354166666664,8.0,0.0,13.0,10.4,5.0,2.5,0.4
2017-12-03,34225.375,8.0,0.0,13.0,10.0,6.7,3.0,0.2
2017-12-04,36695.666666666664,7.0,0.0,13.0,9.4,7.0,4.0,0.0
2017-12-05,36693.645833333336,8.0,0.0,13.0,11.6,8.1,6.8,0.0
2017-12-06,35996.5625,8.0,0.0,13.0,12.5,9.7,7.7,0.2
2017-12-07,36469.770833333336,5.0,0.9,22.0,4.6,10.8,9.0,2.8
2017-12-08,39072.354166666664,2.0,4.1,39.0,4.0,3.5,2.3,0.0
2017-12-09,37118.8125,3.0,3.7,37.0,2.6,1.3,-1.4,12.0
2017-12-10,39589.1875,8.0,0.0,12.0,3.5,1.3,0.0,11.2
2017-12-11,42847.083333333336,6.0,0.0,12.0,8.0,1.9,0.4,5.0
2017-12-12,43034.145833333336,3.0,4.4,40.0,9.7,2.3,-3.4,3.2
2017-12-13,41944.895833333336,7.0,0.1,14.0,6.9,3.9,-1.9,7.2
2017-12-14,41975.375,2.0,4.0,38.0,5.7,4.8,2.6,1.4
2017-12-15,41183.770833333336,4.0,4.1,38.0,6.0,3.3,0.9,0.0
2017-12-16,40095.6875,3.0,2.2,29.0,9.5,3.0,0.0,0.2
2017-12-17,38653.479166666664,6.0,0.0,12.0,7.9,4.1,-1.3,3.2
2017-12-18,40642.583333333336,0.0,4.7,41.0,8.4,4.5,1.0,0.0
2017-12-19,40100.041666666664,5.0,2.9,32.0,11.0,3.0,-2.3,0.4
2017-12-20,38227.0,8.0,0.0,12.0,12.0,6.0,0.9,0.0
2017-12-21,37859.75,8.0,0.0,12.0,11.8,10.2,8.3,0.2
2017-12-22,36816.083333333336,8.0,0.0,12.0,9.8,10.3,8.9,0.0
2017-12-23,34312.729166666664,8.0,0.0,12.0,10.7,9.1,8.3,0.0
2017-12-24,32278.145833333332,8.0,0.0,12.0,11.0,9.3,8.0,0.2
2017-12-25,30255.8125,8.0,0.0,12.0,8.0,9.8,8.6,5.4
2017-12-26,32119.708333333332,5.0,2.3,29.0,3.5,5.8,3.5,10.4
2017-12-27,36625.854166666664,6.0,0.0,12.0,6.7,2.6,1.7,1.4
2017-12-28,37704.458333333336,0.0,5.4,44.0,12.5,2.9,-1.0,3.8
2017-12-29,38333.229166666664,6.0,1.0,22.0,14.4,5.1,-2.3,5.6
2017-12-30,35413.541666666664,8.0,0.5,18.0,11.6,9.7,5.0,4.6
2017-12-31,33053.104166666664,7.0,0.0,13.0,8.0,10.3,9.0,2.2
2018-01-01,33337.5,6.0,0.2,16.0,12.3,6.7,5.4,0.0
2018-01-02,39282.229166666664,6.0,0.0,13.0,10.8,7.9,3.5,10.6
2018-01-03,39750.958333333336,6.0,1.3,25.0,12.9,8.2,5.7,8.2
2018-01-04,40728.5,6.0,0.1,15.0,9.1,9.5,6.1,2.0
2018-01-05,40915.395833333336,6.0,2.3,31.0,5.8,7.2,5.3,0.2
2018-01-06,38793.666666666664,6.0,0.9,23.0,6.2,3.4,0.9,0.0
2018-01-07,38113.958333333336,2.0,4.8,44.0,5.1,3.5,0.9,0.0
2018-01-08,43406.9375,8.0,0.0,13.0,8.8,3.5,1.9,0.0
2018-01-09,43230.416666666664,8.0,0.0,14.0,10.4,6.3,3.9,0.4
2018-01-10,41864.25,6.0,2.5,34.0,7.5,7.5,4.5,0.0
2018-01-11,42103.458333333336,8.0,0.0,14.0,7.3,5.0,2.6,0.2
2018-01-12,42190.416666666664,8.0,0.0,14.0,8.4,6.6,5.9,0.2
2018-01-13,38250.729166666664,8.0,0.5,21.0,9.0,6.8,5.3,0.0
2018-01-14,37745.0,8.0,0.0,14.0,11.4,6.5,4.1,2.8
2018-01-15,40680.0625,6.0,0.8,24.0,8.3,7.8,4.3,2.4
2018-01-16,42035.854166666664,5.0,4.0,45.0,11.7,6.7,5.1,0.0
2018-01-17,42609.354166666664,3.0,5.3,52.0,9.5,6.8,2.0,0.4
2018-01-18,42439.354166666664,4.0,3.8,45.0,6.8,6.8,4.0,0.0
2018-01-19,42424.3125,1.0,5.4,54.0,4.8,3.4,0.0,1.4
2018-01-20,39598.833333333336,8.0,0.0,16.0,10.8,3.1,1.5,4.0
2018-01-21,39670.3125,8.0,0.0,16.0,10.8,5.9,1.0,13.6
2018-01-22,40803.125,8.0,0.7,25.0,13.3,6.0,1.2,0.2
2018-01-23,39860.145833333336,8.0,0.0,17.0,13.3,10.2,7.2,0.2
2018-01-24,40032.458333333336,8.0,0.0,17.0,10.9,11.3,9.3,7.0
2018-01-25,40502.125,2.0,5.1,57.0,8.7,8.6,6.3,0.0
2018-01-26,40720.145833333336,6.0,1.9,37.0,11.5,5.2,1.7,0.0
2018-01-27,36848.416666666664,7.0,0.0,18.0,13.4,7.2,3.0,0.8
2018-01-28,35079.708333333336,6.0,0.4,25.0,13.5,9.4,5.5,0.0
2018-01-29,38858.895833333336,6.0,0.8,29.0,10.3,11.8,10.2,0.4
2018-01-30,40920.791666666664,4.0,3.8,53.0,8.8,4.4,-1.5,0.6
2018-01-31,40703.479166666664,5.0,1.9,40.0,7.5,5.0,1.1,2.4
2018-02-01,41391.9375,6.0,3.5,52.0,8.0,4.9,2.3,0.0
2018-02-02,40805.395833333336,6.0,2.3,44.0,4.1,5.8,3.7,0.4
2018-02-03,39261.145833333336,8.0,0.0,20.0,5.7,3.8,3.4,5.4
2018-02-04,37895.625,6.0,1.1,35.0,4.9,4.0,2.2,0.0
2018-02-05,42729.916666666664,6.0,2.3,47.0,3.9,2.8,0.6,0.0
2018-02-06,43013.875,6.0,3.5,56.0,6.2,2.5,1.2,0.0
2018-02-07,42570.1875,6.0,4.6,65.0,7.7,3.0,-0.3,0.0
2018-02-08,41269.625,5.0,1.6,43.0,6.0,2.6,-2.4,5.4
2018-02-09,41496.75,6.0,1.1,38.0,10.0,3.0,0.0,0.0
2018-02-10,38632.208333333336,6.0,0.0,23.0,7.6,4.1,-1.8,3.4
2018-02-11,36955.208333333336,2.0,5.8,77.0,7.5,4.8,2.1,0.0
2018-02-12,41697.395833333336,2.0,5.7,78.0,5.9,3.1,-1.2,0.2
2018-02-13,42100.791666666664,7.0,0.0,24.0,8.3,3.8,1.6,2.4
2018-02-14,42460.916666666664,7.0,0.5,34.0,10.2,3.4,-1.6,5.0
2018-02-15,40438.979166666664,2.0,5.2,78.0,10.5,5.9,1.6,0.0
2018-02-16,40624.895833333336,2.0,7.5,95.0,10.9,5.2,-0.1,0.0
2018-02-17,37005.75,5.0,7.3,95.0,10.6,6.3,1.7,0.0
2018-02-18,36926.333333333336,6.0,1.3,47.0,11.4,6.0,1.5,1.0
2018-02-19,39680.541666666664,8.0,0.0,27.0,9.8,8.4,5.4,1.4
2018-02-20,38731.854166666664,8.0,0.8,42.0,7.0,8.6,7.3,0.6
2018-02-21,40797.979166666664,7.0,1.7,53.0,5.8,4.7,2.4,0.0
2018-02-22,41740.166666666664,4.0,3.6,73.0,4.7,3.7,1.6,0.0
2018-02-23,42189.375,6.0,0.4,38.0,6.5,1.9,-0.8,0.0
2018-02-24,38102.75,1.0,8.9,116.0,5.0,2.4,-1.7,0.0
2018-02-25,38179.291666666664,2.0,9.5,122.0,2.6,2.1,-0.7,0.4
2018-02-26,43174.4375,6.0,3.1,72.0,1.4,0.8,-0.9,0.4
2018-02-27,42257.770833333336,4.0,5.4,94.0,-1.2,-1.2,-3.8,1.0
2018-02-28,42665.083333333336,6.0,5.3,94.0,0.3,-3.3,-5.4,2.0
2018-03-01,45194.645833333336,8.0,0.0,35.0,1.7,-2.4,-5.1,0.0
2018-03-02,45213.104166666664,8.0,0.0,35.0,7.0,-1.0,-3.7,0.4
2018-03-03,41835.416666666664,8.0,0.0,36.0,9.9,2.8,-1.5,0.8
2018-03-04,39698.25,7.0,0.6,52.0,10.7,5.8,1.6,0.2
2018-03-05,42081.958333333336,6.0,1.4,65.0,10.3,7.3,3.9,1.2
2018-03-06,41353.5,7.0,1.2,63.0,11.2,7.7,5.1,3.8
2018-03-07,41230.0,5.0,4.4,104.0,11.0,7.9,4.6,1.6
2018-03-08,40873.895833333336,5.0,6.7,129.0,11.3,7.5,4.1,0.0
2018-03-09,40548.625,7.0,0.0,39.0,14.2,5.9,0.5,6.4
2018-03-10,36147.354166666664,7.0,0.1,45.0,12.8,9.8,5.5,0.2
2018-03-11,34607.770833333336,8.0,1.3,69.0,10.8,9.2,5.6,5.4
2018-03-12,39497.916666666664,8.0,0.0,41.0,11.4,9.4,8.0,5.0
2018-03-13,39648.25,5.0,4.1,108.0,13.6,8.2,5.0,0.0
2018-03-14,38739.833333333336,4.0,3.7,105.0,13.6,7.4,1.2,8.6
2018-03-15,38571.125,7.0,2.7,93.0,13.8,10.7,7.7,0.2
2018-03-16,37622.1875,6.0,5.1,124.0,0.8,10.7,7.6,2.0
2018-03-17,37675.625,8.0,0.0,44.0,0.7,0.5,0.2,2.4
2018-03-18,39073.208333333336,8.0,0.0,45.0,5.4,-0.3,-1.4,1.0
2018-03-19,42350.208333333336,5.0,5.4,132.0,8.8,1.9,-1.5,0.4
2018-03-20,41985.625,6.0,3.4,109.0,11.2,4.5,0.3,0.0
2018-03-21,39721.229166666664,2.0,9.7,181.0,12.0,4.7,-1.9,0.0
2018-03-22,37313.0625,7.0,4.2,122.0,13.6,8.2,4.4,0.0
2018-03-23,36739.604166666664,7.0,3.1,108.0,9.8,9.9,6.2,2.4
2018-03-24,35555.9375,8.0,0.0,49.0,12.3,8.2,6.5,0.0
2018-03-25,33872.479166666664,7.0,0.0,49.0,13.2,9.8,7.2,0.0
2018-03-26,37786.854166666664,6.0,6.1,150.0,15.4,9.1,5.0,4.6
2018-03-27,38206.208333333336,7.0,1.7,91.0,9.6,10.3,5.2,5.8
2018-03-28,39009.979166666664,7.0,1.6,90.0,9.1,7.2,4.8,6.2
2018-03-29,38662.0,6.0,2.5,106.0,7.9,5.2,1.2,8.0
2018-03-30,35924.979166666664,8.0,0.2,62.0,9.7,5.5,3.1,12.8
2018-03-31,34317.875,8.0,1.1,84.0,9.6,6.7,3.7,1.8
2018-04-01,34153.104166666664,8.0,0.0,54.0,12.2,7.0,4.3,12.2
2018-04-02,34986.9375,8.0,0.1,60.0,13.7,8.0,3.7,4.2
2018-04-03,37058.9375,7.0,0.4,70.0,12.0,11.2,8.7,0.4
2018-04-04,37897.291666666664,7.0,1.1,87.0,10.8,9.4,6.8,0.2
2018-04-05,37478.875,4.0,9.0,200.0,16.9,7.7,4.5,0.0
2018-04-06,36098.375,2.0,8.5,196.0,17.9,10.4,4.0,0.0
2018-04-07,33296.4375,6.0,1.0,88.0,11.3,13.2,8.4,1.2
2018-04-08,32596.5625,8.0,0.0,58.0,9.7,10.2,9.1,9.4
2018-04-09,36820.6875,8.0,0.0,59.0,14.4,8.9,8.2,9.4
2018-04-10,37837.083333333336,8.0,0.3,72.0,10.3,11.3,8.3,5.8
2018-04-11,37610.0625,8.0,0.0,60.0,10.2,8.8,7.2,0.4
2018-04-12,38180.4375,8.0,0.0,61.0,13.1,8.5,6.8,0.2
2018-04-13,37256.854166666664,8.0,0.0,61.0,19.3,9.8,6.4,0.0
2018-04-14,33302.0625,4.0,8.6,209.0,15.2,13.7,8.0,0.0
2018-04-15,32744.229166666668,7.0,0.7,87.0,15.9,11.9,8.7,0.6
2018-04-16,35233.395833333336,5.0,6.3,182.0,19.0,11.9,8.0,0.0
2018-04-17,34544.208333333336,7.0,2.3,122.0,24.6,14.5,10.0,0.0
2018-04-18,34424.270833333336,0.0,12.6,263.0,28.5,17.2,9.9,0.0
2018-04-19,33986.520833333336,0.0,12.6,264.0,25.8,19.9,11.2,0.0
2018-04-20,33361.8125,0.0,12.9,269.0,24.1,18.8,11.7,0.0
2018-04-21,30101.458333333332,4.0,6.5,191.0,23.6,18.0,11.9,10.8
2018-04-22,29240.6875,3.0,8.7,222.0,16.7,17.8,12.0,0.0
2018-04-23,32632.0625,4.0,4.6,166.0,17.3,12.2,7.7,0.0
2018-04-24,34231.6875,8.0,0.0,67.0,15.8,14.3,11.3,0.2
2018-04-25,34289.270833333336,4.0,8.3,220.0,16.1,11.8,7.8,0.4
2018-04-26,33812.708333333336,3.0,8.9,229.0,12.4,11.3,6.6,2.4
2018-04-27,35374.875,7.0,0.0,69.0,9.1,9.7,7.0,3.8
2018-04-28,32775.104166666664,8.0,0.0,69.0,8.0,8.4,7.8,0.2
2018-04-29,31803.8125,8.0,0.0,70.0,10.6,7.3,6.7,2.2
2018-04-30,35981.375,8.0,0.0,70.0,14.8,8.0,5.4,1.2
2018-05-01,35272.270833333336,4.0,7.9,222.0,15.0,8.6,2.3,1.0
2018-05-02,35366.25,5.0,4.0,165.0,18.1,11.9,8.9,3.8
2018-05-03,35065.5,3.0,10.5,259.0,20.0,10.8,3.6,0.0
2018-05-04,33968.270833333336,4.0,8.4,232.0,22.8,14.1,8.1,0.0
2018-05-05,30249.375,0.0,13.6,299.0,26.3,15.5,8.2,0.0
2018-05-06,28438.958333333332,0.0,13.4,298.0,28.1,17.7,9.1,0.0
2018-05-07,29619.833333333332,0.0,13.4,299.0,26.5,19.6,11.0,0.0
2018-05-08,33448.125,2.0,11.4,276.0,20.8,19.1,11.8,0.0
2018-05-09,33650.583333333336,3.0,10.1,260.0,18.0,14.8,8.7,1.4
2018-05-10,33479.104166666664,5.0,9.4,252.0,18.0,13.9,9.9,0.0
2018-05-11,32646.3125,4.0,5.8,201.0,15.0,12.2,6.3,0.0
2018-05-12,31161.958333333332,7.0,0.5,98.0,18.6,12.7,10.3,9.2
2018-05-13,30081.104166666668,5.0,5.7,201.0,21.0,13.5,8.4,0.0
2018-05-14,32449.895833333332,1.0,11.1,278.0,23.2,14.8,8.5,0.0
2018-05-15,32820.6875,0.0,13.7,312.0,16.0,16.6,9.9,0.0
2018-05-16,32377.083333333332,6.0,2.1,139.0,18.0,13.8,11.7,0.0
2018-05-17,33507.875,2.0,13.4,310.0,18.7,12.4,6.8,0.0
2018-05-18,32958.958333333336,2.0,12.5,300.0,22.2,12.1,5.4,0.0
2018-05-19,29212.916666666668,1.0,13.8,39.0,22.0,14.9,7.7,0.0
2018-05-20,28633.208333333332,0.0,13.8,39.0,22.7,15.1,8.1,0.0
2018-05-21,33035.0625,4.0,6.7,222.0,23.5,15.9,9.1,0.0
2018-05-22,32182.041666666668,2.0,13.6,39.0,19.1,17.9,12.2,0.0
2018-05-23,33227.541666666664,6.0,6.1,214.0,19.3,14.8,10.6,20.6
2018-05-24,33846.854166666664,7.0,1.1,120.0,18.8,14.9,10.5,1.0
2018-05-25,33197.979166666664,7.0,1.1,120.0,26.6,15.2,11.5,0.0
2018-05-26,28697.145833333332,6.0,8.2,247.0,27.4,20.6,14.5,10.8
2018-05-27,27394.145833333332,4.0,8.4,250.0,24.8,21.3,15.2,0.0
2018-05-28,28720.5,4.0,6.8,227.0,17.9,20.2,15.6,0.0
2018-05-29,31863.333333333332,7.0,0.0,81.0,19.4,15.9,13.9,10.6
2018-05-30,32520.375,7.0,0.0,82.0,23.5,16.3,13.2,0.0
2018-05-31,32497.083333333332,6.0,1.8,139.0,24.0,18.7,13.9,0.0
2018-06-01,32480.791666666668,7.0,3.0,165.0,24.4,19.9,15.8,0.0
2018-06-02,29837.875,4.0,6.4,224.0,27.0,19.6,14.9,0.0
2018-06-03,29048.916666666668,2.0,9.0,263.0,19.8,20.1,13.3,0.0
2018-06-04,33033.625,6.0,0.3,97.0,18.8,17.4,15.1,0.0
2018-06-05,32632.208333333332,6.0,5.4,209.0,23.0,15.4,12.1,0.0
2018-06-06,32727.4375,2.0,11.6,299.0,21.4,16.0,9.0,0.0
2018-06-07,32904.6875,8.0,0.4,102.0,23.0,17.1,12.9,0.0
2018-06-08,32319.5625,6.0,6.3,225.0,21.9,18.5,14.0,0.0
2018-06-09,29010.854166666668,7.0,3.9,184.0,24.0,17.5,13.1,0.0
2018-06-10,28917.5625,5.0,9.0,265.0,25.4,19.0,14.0,0.0
2018-06-11,32222.916666666668,3.0,12.1,37.0,18.6,18.9,12.3,0.0
2018-06-12,32746.875,4.0,3.3,174.0,23.3,15.7,12.8,0.0
2018-06-13,32057.3125,3.0,6.9,235.0,23.9,16.4,9.4,0.0
2018-06-14,30991.0625,6.0,5.9,219.0,23.4,19.2,14.5,0.0
2018-06-15,31942.291666666668,4.0,9.2,269.0,20.5,17.4,11.5,0.0
2018-06-16,29345.791666666668,7.0,2.6,160.0,20.1,17.2,13.9,0.2
2018-06-17,28504.708333333332,7.0,1.2,127.0,26.6,16.6,13.1,0.2
2018-06-18,31882.75,6.0,7.5,244.0,24.8,20.6,14.6,0.0
2018-06-19,32656.5625,7.0,2.1,149.0,26.1,21.0,17.2,0.0
2018-06-20,31702.770833333332,5.0,4.2,191.0,20.6,20.4,14.7,0.0
2018-06-21,31157.354166666668,2.0,12.1,40.0,22.9,15.7,10.7,0.0
2018-06-22,31194.645833333332,0.0,14.1,41.0,24.1,15.8,8.8,0.0
2018-06-23,28402.6875,3.0,10.4,285.0,26.5,17.9,11.6,0.0
2018-06-24,27832.25,6.0,14.0,37.0,29.8,19.8,13.1,0.0
2018-06-25,32273.583333333332,1.0,14.4,40.0,29.1,21.9,13.9,0.0
2018-06-26,32987.875,0.0,14.5,40.0,27.9,22.1,15.2,0.0
2018-06-27,32424.166666666668,2.0,10.7,289.0,28.3,20.4,13.0,0.0
2018-06-28,31563.604166666668,3.0,7.3,241.0,28.8,20.5,12.7,0.0
2018-06-29,31897.104166666668,0.0,14.1,40.0,28.8,20.9,13.1,0.0
2018-06-30,29330.166666666668,2.0,12.6,40.0,31.8,20.9,13.1,0.0
2018-07-01,29153.4375,2.0,10.4,284.0,30.1,23.5,15.2,0.0
2018-07-02,32303.166666666668,1.0,14.2,40.0,27.6,24.2,18.4,0.0
2018-07-03,32419.041666666668,1.0,13.5,39.0,27.0,21.5,15.4,0.0
2018-07-04,32747.375,5.0,7.9,248.0,30.1,20.4,13.9,0.0
2018-07-05,33854.229166666664,3.0,9.4,269.0,30.9,23.4,16.7,0.0
2018-07-06,32713.25,1.0,13.2,35.0,31.5,23.7,16.5,0.0
2018-07-07,30486.9375,0.0,13.0,38.0,31.0,25.0,18.5,0.0
2018-07-08,29906.541666666668,1.0,13.1,33.0,30.5,24.4,17.7,0.0
2018-07-09,33990.895833333336,4.0,8.2,251.0,22.9,24.2,17.9,0.0
2018-07-10,33725.541666666664,4.0,9.9,274.0,24.4,19.1,15.4,0.0
2018-07-11,33370.6875,4.0,8.1,248.0,25.1,19.1,13.9,0.0
2018-07-12,33513.25,5.0,3.8,179.0,27.5,19.4,13.7,0.0
2018-07-13,32846.041666666664,6.0,5.9,214.0,28.9,21.6,15.7,0.0
2018-07-14,30036.375,1.0,12.3,303.0,30.3,21.9,14.9,0.0
2018-07-15,29541.625,0.0,14.2,39.0,30.0,22.8,15.2,0.0
2018-07-16,33719.979166666664,3.0,10.4,277.0,25.0,22.9,15.9,0.0
2018-07-17,33321.604166666664,4.0,8.5,251.0,26.5,19.4,13.8,0.0
2018-07-18,33511.5,6.0,6.3,218.0,29.0,20.8,15.1,0.0
2018-07-19,33741.666666666664,4.0,7.3,232.0,25.2,21.6,14.2,0.0
2018-07-20,32718.333333333332,7.0,1.0,116.0,28.5,22.0,18.8,0.0
2018-07-21,29599.541666666668,6.0,6.0,212.0,28.9,22.7,16.9,0.0
2018-07-22,29202.1875,5.0,3.0,160.0,32.2,22.9,16.8,0.0
2018-07-23,33779.4375,2.0,12.2,295.0,30.2,25.6,19.0,0.0
2018-07-24,33410.958333333336,2.0,10.4,271.0,30.9,23.8,17.3,0.0
2018-07-25,33435.895833333336,1.0,11.6,286.0,35.0,24.3,17.7,0.0
2018-07-26,33792.979166666664,3.0,10.1,266.0,32.0,26.9,18.9,0.0
2018-07-27,32500.75,4.0,7.3,227.0,23.0,25.9,19.9,3.2
2018-07-28,26438.041666666668,5.0,7.9,235.0,20.8,19.6,16.2,5.0
2018-07-29,26149.791666666668,8.0,0.0,73.0,24.2,18.2,15.6,1.2
2018-07-30,31935.854166666668,7.0,3.5,165.0,25.5,20.1,16.1,5.4
2018-07-31,32192.3125,4.0,9.9,259.0,26.5,20.7,15.9,0.0
2018-08-01,31841.6875,1.0,12.1,285.0,30.4,19.9,13.3,0.0
2018-08-02,32400.416666666668,0.0,13.3,298.0,32.6,22.2,14.1,0.0
2018-08-03,31977.270833333332,1.0,11.2,272.0,29.0,25.4,18.2,0.0
2018-08-04,29504.770833333332,0.0,13.2,295.0,29.8,24.3,19.6,0.0
2018-08-05,28781.354166666668,0.0,13.6,298.0,32.4,23.4,17.0,0.0
2018-08-06,31380.770833333332,1.0,13.3,293.0,31.2,24.5,16.6,0.0
2018-08-07,31807.5625,3.0,8.1,228.0,25.3,24.2,17.3,0.0
2018-08-08,32276.1875,6.0,8.9,238.0,18.4,19.9,14.4,0.4
2018-08-09,32548.1875,7.0,0.2,81.0,21.0,17.1,15.7,8.0
2018-08-10,31525.625,4.0,5.2,184.0,22.5,15.9,10.8,2.4
2018-08-11,29025.520833333332,4.0,6.7,205.0,22.4,15.9,9.3,0.6
2018-08-12,28426.5,8.0,0.0,67.0,25.2,19.4,16.3,1.6
2018-08-13,32206.916666666668,7.0,2.3,132.0,26.6,20.2,15.2,0.0
2018-08-14,32034.291666666668,4.0,3.8,158.0,25.7,19.9,13.1,0.0
2018-08-15,32182.020833333332,6.0,1.6,116.0,21.4,20.6,15.6,2.2
2018-08-16,32300.0625,5.0,2.3,130.0,23.7,19.5,17.6,7.8
2018-08-17,31811.583333333332,3.0,8.6,223.0,22.5,17.1,10.6,0.0
2018-08-18,28295.5,7.0,0.2,76.0,28.3,18.9,15.3,0.0
2018-08-19,28166.958333333332,6.0,5.5,179.0,26.2,22.9,17.5,0.0
2018-08-20,32019.145833333332,6.0,3.9,154.0,27.3,22.2,18.3,0.0
2018-08-21,32087.541666666668,4.0,8.7,219.0,24.1,22.6,18.0,0.0
2018-08-22,32124.0625,6.0,0.6,87.0,22.9,19.7,15.3,1.0
2018-08-23,31850.854166666668,6.0,3.7,148.0,21.0,20.1,17.3,0.2
2018-08-24,30910.854166666668,4.0,6.3,184.0,20.0,15.8,10.7,5.4
2018-08-25,28220.0625,2.0,8.5,211.0,18.4,14.1,8.2,0.0
2018-08-26,28277.958333333332,8.0,0.0,60.0,19.7,14.6,10.8,11.0
2018-08-27,26847.791666666668,6.0,1.9,113.0,21.1,16.4,13.1,0.0
2018-08-28,31614.0,8.0,2.1,116.0,20.1,18.4,15.6,7.6
2018-08-29,32118.0625,7.0,1.7,107.0,21.0,16.8,13.4,0.0
2018-08-30,32342.208333333332,5.0,8.4,202.0,22.5,15.7,10.4,0.0
2018-08-31,31559.083333333332,4.0,6.2,174.0,24.5,16.9,11.2,0.0
2018-09-01,29185.4375,0.0,12.2,231.0,24.8,18.1,11.8,0.0
2018-09-02,28504.3125,0.0,12.4,231.0,24.5,18.1,11.5,0.0
