text,label
Royal Dutch/Shell Unifies (Reuters) Reuters - Oil major Royal Dutch/Shell\Group said it was merging its Dutch and British holding\companies as it seeks to address failings that led to a shock\downgrade in proven oil reserves.,2
"NY Seen Steady as Oil Prices Slip Further  LONDON (Reuters) - Wall Street was set for a steady start  on Thursday, bolstered by fresh falls in crude oil prices to  their lowest level in over three weeks to ease investor  concerns about prospects for economic growth and corporate  profits.",2
"European Stocks Rise as Oil Slips (Reuters) Reuters - A sharp fall in oil prices boosted\European stock markets and energy import-dependent Japan's yen\on Thursday, but depressed government bonds as investors\factored in a rosier economic outlook.",0
Update 10: Crude Oil Prices Slide Further Crude oil futures slid Thursday to their lowest levels in more than two weeks as concerns over supplies ahead of the Northern Hemisphere winter eased because of a rise in US inventories.,2
"European Stocks Rise as Oil Slips A sharp fall in oil prices boosted European stock markets and energy import-dependent Japan #39;s yen on Thursday, but depressed government bonds as investors factored in a rosier economic outlook.",2
"Crisis in new EU member Latvia after government resigns (AFP) AFP - Five months after entering the European Union, the small Baltic state of Latvia was plunged into political turmoil as its minority coalition government was forced to resign after parliament rejected the draft 2005 budget.",0
Update 1: Volkswagen Reports Drop in Net Profit Automaker Volkswagen on Thursday reported a 65 percent drop in third-quarter net profit from the same period a year ago amid fiercely competitive markets and difficult economic conditions such as a strong euro and high oil prices.,2
"Exxon Profit Soars on Record Oil Prices  NEW YORK (Reuters) - Exxon Mobil Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XOM.N target=/stocks/quickinfo/fullquote""&gt;XOM.N&lt;/A&gt;, the world's  largest publicly traded oil company, on Thursday reported a 56  percent rise in quarterly profit, driven by soaring oil and gas  prices in the quarter.",2
"Shell Fuels Gains in European Shares (Reuters) Reuters - European shares posted their best levels\in nearly two weeks, led by pleasing restructuring and earnings\news from oil giant Royal Dutch/Shell, but sharp losses among\basic producers capped market gains.",0
"Sony, Matsushita post Q2 gains Sony cuts full-year forecast by 3, Matsushita warns on effects of high oil prices and competition. TOKYO (Reuters) - Sony Corp. Thursday reported a quarterly profit gain thanks to the  quot;Spider-Man 2 quot; hit movie ",2
"Shell to become one company, scrap dual boards LONDON : Royal Dutch/Shell announced radical plans to merge its separate holding companies in an overhaul of its corporate governance structures after a review triggered by its oil reserves scandal.",2
"Stocks surge for second day on falling oil prices By George Chamberlin , Daily Transcript Financial Correspondent. Stocks rallied sharply Wednesday for the second consecutive session.",2
"Crude Drops for Second Day as China Increases Interest Rates Crude oil futures fell, posting their biggest two-day decline in London in two months, after China #39;s central bank raised interest rates for the first time in nine years in an attempt to stem inflation.",2
"In healthy Indian job market, developers want it all BANGALORE, INDIA -- As hiring picks up in Bangalore, India, the city's software professionals are again acquiring the spoiled-brat image they had in the late 1990s, when the dot-com boom increased staff requirements at Indian outsourcing companies.",3
"Exxon boosted by oil price boom Exxon Mobil becomes the latest oil firm to report surging profits, driven by crude's recent record-breaking climb.",2
"Exxon Mobil Profit Up 56 Percent  NEW YORK (Reuters) - Exxon Mobil Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XOM.N target=/stocks/quickinfo/fullquote""&gt;XOM.N&lt;/A&gt;, the world's  largest publicly traded oil company, on Thursday said quarterly  profit surged 56 percent, driven by soaring oil prices and  strong results from refining operations.",2
Australia press for crucial win Nagpur - Simon Katich fell one run short of his century on Thursday as Australia moved toward a third Test win and their first series triumph on Indian soil in 35 years.,1
"London shares close higher, as Amvescap, Shell offset a slide in miners (AFP) AFP - Leading shares managed to close just above the gain line, as an eight percent rise in Amvescap together with an easing of the oil price, offset a slide in heavyweight miners and a weak showing in New York, dealers said.",0
"Natural gas modestly lower after weekly US data SAN FRANCISCO (CBS.MW) -- Crude-oil futures fell under \$52 for the first time in more than two weeks Thursday, reflecting concerns that China #39;s first interest-rate hike in nine years will ease energy demand.",2
"Exxon Mobil Profit Up 56 Pct, Stock Off  NEW YORK (Reuters) - Exxon Mobil Corp., the world's largest  publicly traded oil company, on Thursday said quarterly profit  surged 56 percent, driven by soaring oil prices and strong  results from refining operations.",2
"Royal Dutch/Shell Announces Merger (AP) AP - The Royal Dutch/Shell Group of Cos. unveiled plans Thursday to merge its two holding companies after nearly a century apart, a response to a scandal over its downgrading of oil reserves. The company, which posted third-quarter profits double those of a year ago, also warned it might further reduce its proven oil reserves.",0
OPEC asks US to tap its reserve OPEC #39;s president said yesterday the United States should tap into its emergency petroleum reserve to help lower oil prices.  quot;We have asked the United States to use their oil reserves ,2
"Turmoil Clouds EU Constitution Ceremony (AP) AP - Incoming European Commission President Jose Manuel Barroso on Thursday sought to ease conflict over his proposed executive team, as the turmoil threatened to cloud solemn ceremonies for the signing of the European Union's proposed constitution.",0
Stocks Extend Rally As Oil Prices Plummet Stocks extended their rally for a second session Wednesday as investors expressed relief over plummeting oil prices following a government report that showed a build in crude inventories.,2
"Strong inventories send crude oil prices lower the steepest one-week plunge since the post September 11 period -- caught energy market observers by surprise. Speculators, who ",2
"Stocks Inch Up, Oil Drop Offset by China  NEW YORK (Reuters) - U.S. stocks finished marginally higher  on Thursday after a drop in crude oil prices to near \$50 a  barrel was offset by China's first rate increase in nine years,  which triggered a sell-off in metals and mining stocks.",2
"All That Glitters Isn't Gold at Newmont A massive gold producer makes money off of oil, copper, and a global distrust of the dollar.",2
Update 8: Crude Oil Prices Fall Below \$51 a Barrel Crude oil futures prices dropped below \$51 a barrel on Thursday as supply concerns ahead of the Northern Hemisphere winter eased after an unexpectedly high rise in US inventories.,2
"One Shell boosts Eurostocks The oil company #39;s plans to move to a unified corporate structure extend rally into third day. LONDON (Reuters) - European shares rose for a third straight session Thursday, led by Royal Dutch/Shell on news ",2
"Exxon Mobil Profit Soars  NEW YORK (Reuters) - Exxon Mobil Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XOM.N target=/stocks/quickinfo/fullquote""&gt;XOM.N&lt;/A&gt;, the world's  largest publicly traded oil company, on Thursday said quarterly  profit surged 56 percent, driven by soaring oil prices and  strong results from refining operations.",2
"Armstrong short on summits in quest for new peaks IN THE brasseries of the Etoile quarter of Paris yesterday lunchtime, the talk was of how many more years the locals would have to endure Lance Armstrongs domination of their cherished Tour de France.",1
"Lukoil Plans Investment With Venezuela Russian oil giant Lukoil Holdings is planning a \$1 billion joint investment with Venezuela's state-run oil company, a top Lukoil official said Thursday.",0
"Oil Extends Two-Day Fall as China #39;s Rate Rise May Cut Demand Crude oil futures fell in New York, extending the biggest two-day decline in 19 months, amid concern China #39;s first interest-rate increase in nine years may slow growth in fuel demand in the world #39;s second-largest oil consumer.",2
Shell shock as oil giant merges to become one company The oil giant Shell yesterday unveiled plans to merge its British and Dutch halves into a single company under the control of a unified board in what marks the most sweeping ,2
"Oil Firms Report Big Profit Increases ExxonMobil Corp. and Royal Dutch/Shell Group yesterday reported large increases in third-quarter profits, part of an industry-wide windfall caused by high oil prices and strong demand.",2
"ExxonMobil #39;s Q3 profit up sharply DALLAS (CBS.MW) - Exxon Mobil on Thursday said third-quarter net income jumped 56 percent, boosted by high oil and gas prices, better refining and marketing results and record chemical earnings.",2
"Views of Titan hint at frozen volcanoes and methane lakes NASA #39;s Cassini spacecraft has spotted what may be icy volcanic flows and a large lake of oily liquid on Saturn #39;s mysterious moon Titan, scientists said Thursday.",3
"Market cheers cleaner structure, but reserves loom an oil giant with a corporate governance structure as complicated as its name -s trying to simplify. That was the good news Thursday, but the embattled ",2
"Fall in price of oil reflects rising supply Crude-oil futures sank for a fourth straight day yesterday, settling beneath \$43 a barrel for the first time in nearly three months and capping a 14 percent decline for the week.",2
Oil price drops to under \$51 per barrel Crude oil futures prices dropped below \$51 a barrel yesterday as supply concerns ahead of the Northern Hemisphere winter eased after an unexpectedly high rise in US inventories.,2
"To Which Viktor the Spoils? This weekend Ukraine votes for its first new president in 10 years. The accusations, scare tactics and media bias surrounding the contest between current Prime Minister Viktor Yanukovych and former PM and ",0
Indian refinery blast injures 16 Sixteen workers are critically hurt in a huge explosion at an oil refinery near the western Indian city of Baroda.,0
NY Heads for Flat Start; Oil Supportive  LONDON (Reuters) - Wall Street was headed for a flat start  on Friday as the slowing earnings season and tamer crude oil  prices allow investors to turn their attention to economic  growth figures for the third quarter.,2
Crude prices ease further amid China #39;s latest moves to cool its &lt;b&gt;...&lt;/b&gt; The price of crude oil breached the \$51 US mark again after falling for most of the day Friday on a surprising midweek US petroleum stocks report and China #39;s latest moves to cool its economy.,2
"Anadarko Third-Quarter Earnings Rise  NEW YORK (Reuters) - Anadarko Petroleum Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=APC.N target=/stocks/quickinfo/fullquote""&gt;APC.N&lt;/A&gt;, the  No. 1 U.S. independent oil and gas producer, on Friday reported  higher third-quarter earnings on the back of high oil and gas  prices.",2
Australia clinch series in India Nagpur - Australia #39;s 35-year wait for a Test series triumph on Indian soil ended Friday when its pace bowlers ripped through the Indian batting line-up to clinch a massive 342-run victory in the third Test.,1
"Oil, Gas Prices Help Chevron Earnings  NEW YORK (Reuters) - ChevronTexaco Corp.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CVX.N target=/stocks/quickinfo/fullquote""&gt;CVX.N&lt;/A&gt;, the No. 2  U.S. oil company, on Friday reported a rise in quarterly  profit, pumped up by record oil and gas prices and gains on  asset sales.",2
"Nexen to Buy EnCana Unit for \$2.1 Billion  NEW YORK (Reuters) - Nexen Inc. has agreed to buy a  U.K.-based subsidiary of EnCana Corp. in an all-cash deal worth  \$2.1 billion, enabling Canada's fourth largest oil explorer to  expand into the U.K. sector of the North Sea.",2
Arafat Arrives in France for Hospital Treatment A mysterious ailment has weakened Yasir Arafat and raised concerns that Palestinian politics could be plunged into turmoil.,0
"Oil, Gas Prices Help Chevron Earnings (Reuters) Reuters - ChevronTexaco Corp., the No. 2\U.S. oil company, on Friday reported a rise in quarterly\profit, pumped up by record oil and gas prices and gains on\asset sales.",2
"Nexen to Buy EnCana Unit for \$2.1 Billion Nexen Inc. has agreed to buy a UK-based subsidiary of EnCana Corp. in an all-cash deal worth \$2.1 billion, enabling Canada #39;s fourth largest oil explorer to expand into the UK sector of the North Sea.",2
Higher Energy Prices Help Chevron Earnings The No. 2 U.S. oil company reported a rise in quarterly profit pumped up by record oil and gas prices and gains on asset sales.,2
"ChevronTexaco Profit Rises 62 on Higher Oil Prices (Update2) ChevronTexaco Corp., the second- biggest US oil company, said third-quarter profit rose 62 percent on higher oil and natural-gas prices.",2
"Cricket: Fired-up Australia end 35-year drought as India hit new &lt;b&gt;...&lt;/b&gt; NAGPUR, India : World champions Australia conquered the final frontier here when they won their first series on Indian soil in 35 years with a 342-run rout in the third Test.",1
ChevronTexaco #39;s 3Q profit soars 62 ChevronTexaco #39;s (CVX) third-quarter profit improved 62 as the oil giant continued to cash in on record-high oil prices. The company said Friday that ,2
"Nexen to Buy EnCana #39;s UK Oil Business for \$2.1 Bln (Update4) Nexen Inc. agreed to buy fellow Canadian energy company EnCana Corp. #39;s UK business for \$2.1 billion, gaining control of Britain #39;s biggest oil discovery in more than a decade amid record crude prices.",2
"Stocks mixed as US, Canadian economies improve, oil edges higher TORONTO (CP) - The Toronto stock market was sent higher Friday morning by improvements in energy stocks as a two-day slide in oil prices skidded to a stop and signs of strong economic growth.",2
"Myanmar strongman vows to bring democracy, crush anti-Indian rebels (AFP) AFP - Myanmar's military strongman Than Shwe wrapped up a visit to India with a pledge to bring democracy to his secretive state and said the junta will not let rebels against Indian rule operate from its soil.",0
"GDP Up, But Not Enough for Economists  WASHINGTON (Reuters) - U.S. consumers fed a pick-up in U.S.  economic growth in the third quarter but a sentiment survey for  this month showed oil prices were dampening their spirits,  government and private-sector data showed on Friday.",2
"Leaders sign EU #39;s first constitution However, their celebration of unity has been marred by uncertainty over its ratification and turmoil over the stalled European Commission.",0
"ChevronTexaco Profit Up, Misses Forecasts  NEW YORK (Reuters) - ChevronTexaco Corp.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CVX.N target=/stocks/quickinfo/fullquote""&gt;CVX.N&lt;/A&gt;, the No. 2  U.S. oil company, on Friday reported a 62 percent rise in  quarterly profit from record oil prices and gains from asset  sales, but the results fell short of Wall Street forecasts.",2
"Update 1: ADM #39;s Earnings Skyrocket; Stocks Soars Archer Daniels Midland Co., the agribusiness giant, reported a 77 percent increase Friday in its first-quarter earnings, citing significant gains in oilseed and bioproducts processing and feed and ingredient sales and a major improvement in inventory ",2
"World oil prices fall on profit-taking ahead of US election LONDON : Oil prices slid for a third day running as speculators banked profits ahead of next week #39;s US presidential election amid easing supply fears and China #39;s move to hike interest rates, analysts said.",2
S and P watching Shell for possible debt downgrade (AFP) AFP - Standard and Poor's Ratings Services said it had its eye on Royal Dutch/Shell for a possible downgrade of the oil company's debt rating in case of a further restatement of its reserves.,0
WRAPUP 2-US consumers help economic growth in third quarter US consumers fed a pick-up in US economic growth in the third quarter but a sentiment survey for this month showed oil prices were dampening their spirits ,2
"ADM #39;s Earnings Skyrocket; Stocks Soars DECATUR, Ill. - Archer Daniels Midland Co., the agribusiness giant, reported a 77 percent increase Friday in its first-quarter earnings, citing significant gains in oilseed and bioproducts processing and feed ",2
"Moscow: 500-plus terror attacks foiled Moscow says its anti-terrorism agents have foiled more than 500 terror attacks so far this year, Itar-Tass reported Friday. Nikolai Patrushev, the nation #39;s Federal Security ",0
"US Economy: 3rd-Qtr GDP Grew 3.7, Confidence Ebbed (Update2) The US economy grew at a slower-than- expected 3.7 percent annual rate in the third quarter as rising oil prices contributed to a record trade deficit and companies added less to inventories.",2
"Samoa Worm Sperm Spawns Annual Fiesta Every October or November the reproductive swarming of an ocean worm known as the palolo is cause for a Samoan celebration. Fried in oil, baked into bread, or swallowed raw, worm sperm and eggs are a tasty treat.",3
The Other Side of Oil Most people think oil companies are awash in cash -- until they look at the balance sheet.,2
"Economy Grows at 3.7 Percent Annual Rate The economy grew at an annual rate of 3.7 percent in the summer as a big rebound in auto sales offset weakness from an exploding trade deficit, soaring oil prices and the Florida hurricanes, the government reported Friday.",2
"Consumers Feed Pick-Up in Economic Growth  WASHINGTON (Reuters) - U.S. consumers fed a pick-up in U.S.  economic growth in the third quarter but a sentiment survey for  this month showed oil prices were dampening their spirits,  government and private-sector data showed on Friday.",2
"ChevronTexaco Profit Up, Misses Forecasts ChevronTexaco Corp.(CVX.N: Quote, Profile, Research) , the No. 2 US oil company, rode the wave of record oil prices to post a 62 percent rise in quarterly profit on ",2
"Update 2: Friday #39;s Commodities Roundup Crude-oil futures rose Friday on fears of a possible terrorist attack before Tuesday #39;s US election, but the market #39;s recent downturn may continue next week.",2
"Survival of Fittest and Leanest Becomes Strategy for the Airlines After half a decade of turmoil, a picture of air travel in the U.S. is starting to emerge, and it is far different from the caring image the airlines like to present.",2
Australians win first series on Indian soil in 35 years Australia #39;s 35-year wait for a test series triumph on Indian soil ended yesterday when its fast bowlers ripped through the India #39;s defenses to clinch a massive 342-run victory in the third test.,1
"GDP rise slight in quarter The economy grew at an annual rate of 3.7 percent this summer as a big rebound in auto sales offset weakness from an exploding trade deficit, soaring oil ",2
"Crude Oil Falls a Third Day in London as China May Slow Demand Crude oil fell in London, leading to its biggest three-day drop in a month, on rising US stockpiles and concern China is taking steps to slow demand in the world #39;s second-largest oil consuming nation.",2
"US GROWTH IS CRIMPED BY OIL October 30, 2004 -- The US economy grew at a slower-than-expected 3.7 percent annual rate in the third quarter as rising oil prices contributed to a record trade deficit and companies added less to inventories.",2
"Update 1: Venezuela, Colombia Mull Gas Pipeline The world #39;s oil producers don #39;t have much capacity to increase output, which should keep prices high throughout 2005, Venezuela #39;s oil minister said Thursday.",2
"Crude oil prices  #39;will keep falling #39; THE president of Opec, the oil producers #39; cartel, called an end to the season of high crude oil prices by stating that stocks had returned to normal levels.",2
"Economy improved, but not as much as expected The economy expanded at an annual rate of 3.7 percent in the summer as a big rebound in auto sales offset weakness from an exploding trade deficit, soaring oil prices and ",2
"Crude oil prices rise on concerns over labor unrest in Nigeria Crude oil futures gained Friday as traders worried that labor unrest in Nigeria might cause fresh supply disruptions. On the New York Mercantile Exchange, crude oil for December ",2
"Wildcats offense will give Boilers a good challenge Northwestern characterizes its offense as a spread formation, but dont expect to see too many familiarities with the kind of spread offense Purdue uses.",1
Iraqi president on landmark visit to Kuwait KUWAIT CITY : Iraqi President Ghazi al-Yawar was received by Kuwait #39;s ruler after arriving in the oil-rich emirate on the first ever official visit by an Iraqi head of state.,0
"Lord Black keeps the e-mails flying in adversity To hear Lord Black tell it, from a business perspective at least, all was proceeding according to the master plan. We exchanged e-mails in late August as I was toiling ",2
"This Kansan Made Good, Maybe Too Good, Some Say David Wittig #39;s spoils from his tenure as chief executive of Kansas #39; largest electric utility, a company once brash enough to be called the Enron of the Midwest, are the talk of Topeka.",2
"Economic growth rate falls short The economy grew at an annual rate of 3.7 percent in the summer as a big rebound in auto sales offset weakness from an exploding trade deficit, soaring oil prices and the ",2
"Fuel prices likely to be hiked The Government, which has already secured a line of confirmation on increasing prices from its key allies - the Left parties - is likely to moderate the hike in petrol and diesel prices that has become necessary due to a surge in crude oil prices.",2
"US Stocks Advance in Week, Lifting S amp;P 500 for 1st Week in 4 US stocks gained this week as a plunge in oil prices allayed concern that higher fuel costs will slow earnings and economic growth.",2
Communists in India oppose fuel price increase NEW DELHI: A key communist ally of Indias Congress party-led coalition urged the government on Friday not to raise retail prices of petroleum products if possible despite soaring global oil prices.,2
"Wall Street:  #39;Cheap oil age #39; may be at end The world #39;s oil supply is expected to be stretched thin for another two to three years, even as demand tapers off and the industry gears up for an exploration and production spending spree in 2005.",2
"Petrol, diesel prices likely to be raised Public sector oil companies have in the first seven months of the current fiscal lost Rs 3,646 crore on selling petrol and diesel below the imported cost.",2
"Canada foresees record drilling CALGARY, ALBERTA - The number of oil and gas wells to be drilled in Canada next year could climb 8 percent to a record because of a surge in coal-bed methane activity, the oil-field service industry predicted last week.",2
Shell is doing things by halves in going Dutch ROYAL Dutch Shells dual structure has been blamed for troubles ranging from poor management to dodgy oil reserve accountancy. So its decision to meet shareholder criticisms by unifying its two holding companies ,2
"Fuel Prices Likely To Go Up From Tomorrow New Delhi, Oct. 31(NNN): As international oil prices continued to soar, petrol and diesel prices are likely to be hiked from Monday (November 1).",2
"For ATA, it all boils down to cash While the entire airline industry #39;s finances are under water, ATA Airlines will have to hold its breath longer than its competitors to keep from going belly up.",2
"Outage stops Kuwaiti oil flow Kuwait City - A power failure on Sunday affecting most of Kuwait forced a shutdown of the country #39;s three oil refineries, which could take two or three days to restart, but the nation #39;s energy minister said oil production would not be affected.",0
"Summer growth carries economy The economy grew at an annual rate of 3.7 percent in the summer as a big rebound in auto sales offset weakness from an exploding trade deficit, soaring oil prices and the Florida hurricanes, the government reported Friday.",2
"No oil price hike, says Aiyar: Sports India, Cricket: New Delhi, Oct.31 : The Centre has decided that it will not hike oil prices inspite of the spiralling international cost of crude.",2
"Stike threatens oil exports NIGERIAN workers would disrupt their country #39;s key oil exports of 2.5 million barrels per day with an indefinite general strike from November 16, the country #39;s top labour leader warned today.",0
S and P watching Shell for possible debt downgrade LONDON : Standard and Poor #39;s Ratings Services said it had its eye on Royal Dutch/Shell for a possible downgrade of the oil company #39;s debt rating in case of a further restatement of its reserves.,2
Indian Government moves to cushion oil shock for consumers The Indian government says it #39;ll keep the retail cost of petrol and diesel steady despite rising global crude oil prices. The announcement follows a series of weekend meetings between Prime Minister Manmohan ,2
"Nigerian oil strike looms Lagos - Nigerian workers will disrupt their country #39;s key oil exports of 2.5 million barrels per day when they launch an indefinite general strike on November 16, the country #39;s top labour leader warned on Sunday.",0
"Price freeze may cost oil firms Rs 10,000 cr Oil companies are estimating an under-recovery of over Rs 10,000 crore during the current financial year, with the government deciding against allowing oil companies to increase petrol and diesel prices for the fortnight beginning November 1.",2
"No oil price hike before US polls NEW DELHI: The government on Sunday decided to hold back any hike in fuel prices. Under the price-band mechanism, there #39;s room to raise prices of petrol by 66-67 paise/litre and diesel by Rs 1.88/litre.",2
"Chiefs spoil Manning #39;s big day CBC SPORTS ONLINE - Peyton Manning threw for a career-high 472 yards and five touchdowns on 25-of-44 passing, but his last-ditch comeback attempt ended with an interception in the end zone in the closing minutes as Kansas City outlasted Indianapolis 45-35 ",1
"Crude oil futures may fall: survey Crude oil futures may fall on speculation China #39;s first interest rate rise in nine years will slow demand growth amid rising US inventories, a Bloomberg survey shows.",2
"Russian oil exports to go north Russia, the world #39;s second-biggest oil exporter, next month will increase northern Baltic port loadings on expectations winter storms in the Black Sea and traffic in the Bosporus ",2
"China #39;s oil company sues Yukos over failure to resume shipments China #39;s state-owned oil conglomerate has filed a lawsuit seeking compensation from troubled Russian oil company Yukos for failing to fulfill its export contracts, state media said.",2
"Kuwait hit by blackout KUWAIT CITY: A nationwide blackout hit Kuwait yesterday, forcing it to shut its three oil refineries and halt exports of refined products like gasoline, but crude production and exports were proceeding normally, top energy officials said.",0
"Crude Oil Rises After Nigerian Unions Call Strike to Cut Supply Crude oil futures rose in New York after unions in Nigeria, the fifth-biggest supplier to the US, called a strike this month to disrupt the country #39;s oil exports.",0
"Oil prices higher in Asian trading on strike threat in Nigeria SINGAPORE : Crude oil prices were higher in Asian trading hours on Monday after oil workers in Nigeria announced over the weekend they would launch an indefinite general strike later this month, dealers said.",2
"Australian Trade Deficit Widens as Imports Increase (Update4) Australia #39;s trade deficit widened in September as imports of cars, food and appliances increased and record oil prices pushed up the nation #39;s energy bill.",2
"Unions in Nigeria Call for an Oil Strike Unions declared the top multinational oil company here, the Royal Dutch/Shell Group,  quot;an enemy of the Nigerian people quot; on Sunday and called for a Nov.",0
"Crude Oil Rises After Nigerian Unions Call Strike to Cut Supply Crude oil rose in New York after reports said unions in Nigeria, the fifth-biggest supplier to the US, called a strike this month to disrupt the country #39;s oil exports.",2
"Brent oil to start trading in Dublin The New York Mercantile Exchange is to open a Brent crude oil futures trading floor in Dublin later this morning. The Exchange has leased space from the New York Board of Trade #39;s FINEX Dublin operation, with ",2
"Nymex to Challenge IPE in Ireland The New York Mercantile Exchange opened its first overseas trading floor in oil futures Monday in a direct challenge to its main London-based rival, the International Petroleum Exchange.",2
"Oil Slows Manufacturing Growth Growth in manufacturing slowed from the euro zone to Japan in October as strong oil prices and a stuttering global economy took their toll, although British companies performed better, survey data showed.",2
Shell Try to Block Nigeria Oil Strike Oil giant Royal Dutch/Shell Group opened a court action Monday to try to block a strike targeting oil exports in the world #39;s No.,0
"Nymex launches Dublin oil trading US energy exchange Nymex has set up a new oil trading floor in Dublin, Ireland, in a move it hopes will lure disenchanted dealers from London.",2
"NYMEX in London trade talks, eyes Dubai, Singapore The New York Mercantile Exchange is in talks with UK regulators about starting open outcry oil trade in London but will let market demand decide whether it moves from Dublin, President James Newsome said on Monday.",2
"Crude futures close 5 higher for the month SAN FRANCISCO (AFX) -- Crude-oil futures closed higher to tally a gain of 5 percent for the month, lifted by growing doubt that Chinas interest-rate hike will dampen energy demand, and the ever-existing possibility that supply disruptions could ",2
"US Stocks Climb as Crude Oil Falls \$2 Stocks rose after US crude oil fell below \$50 a barrel on Monday, offsetting jitters ahead of an uncertain outcome for the US presidential election.",2
Oil prices tumble ahead of election Nymex crude oil futures fell below \$50 a barrel Monday morning in a flurry of technical selling ahead of the presidential elections on Tuesday.,2
"Yukos faces additional tax claims: Interfax MOSCOW (AFP) - Russia #39;s embattled Yukos oil giant faced additional tax claims after authorities said the firm was suspected of underpaying 6.7 billion dollars for 2002, Interfax reported.",2
"Oil prices rise on Nigerian strike concerns NEW YORK, November 1 (newratings.com) - World crude oil prices rose in Asia trading this morning, with the Nigerian oil unions beginning their protests in a build-up to a nationwide general strike planned for later this month.",2
"Report: Yukos Is Hit With New Tax Claims Russian tax authorities slapped oil giant Yukos and its main production unit with two new tax claims for nearly \$10 billion, raising the company #39;s total bill to more than \$17.",2
Shell Files Suit to Block Oil Workers in Nigeria Strike Dutch oil giant Shell has asked a Nigerian court to block oil workers from joining a nationwide labor strike set to begin November 16.,0
"World oil prices plunge below 50 dollars LONDON : World oil prices tumbled more than two dollars in New York, sliding below 50 dollars for the first time in nearly a month amid reports of higher Iraqi oil exports and easing fears over a Nigerian strike, analysts said.",2
"Oil rose on Nigeria strike-call Oil rose as Nigeria, the world top oil exporter, sees the call for a strike later this month. December crude oil lifted 24 cents to \$52.",2
"Update 7: Oil Prices Sink Below \$50 a Barrel Oil futures prices sank below \$50 a barrel Monday, continuing the selloff sparked last week by rising US supplies of crude and easing fears about the refining industry #39;s ability to satisfy heating oil demand.",2
"Crude oil prices dropping in NY Crude oil prices have dipped in New York, sliding as much as two dollars to around \$50 a barrel. That #39;s extending declines seen last week despite concerns that a planned strike in Nigeria could affect output.",2
"Yukos faces new tax claims; total bill above \$17.6 bn LONDON, November 1 (newratings.com) - The Russian oil giant, Yukos Oil (YUSA.FSE), has been asked for additional back-tax payments of more than \$10 billion, increasing the company #39;s total tax liabilities to above \$17.",2
"Nigerian Oil Unions Take on Shell LAGOS, Nigeria - Oil giant Royal Dutch/Shell Group opened court action Monday to block a threatened strike targeting oil in the world #39;s No.",2
"BP warning to randy staff Bosses at BP - Britains biggest firm -ave fired off a memo to staff asking them to stop having sex in the office. It comes after romps in toilets, in a meeting room and behind cabinets were caught on CCTV cameras, says The Sun.",3
"Bosses ban bonking London - Bosses at a big British firm have sent out a memo to staff - asking them to stop having sex in the office. It comes after romps in toilets, in a meeting room and behind cabinets were caught on CCTV cameras, reports The Sun.",3
Update 1: Tokyo Stocks Trading Higher Tokyo stocks rose Tuesday morning after shares posted modest gains on Wall Street and oil prices declined overnight. The US dollar was down against the Japanese yen.,2
"GUNMEN KILL OFFICIAL In a separate incident in Baghdad, four oil workers from a Saudi Arabian firm - including an American and a Nepalese - were grabbed at gunpoint from their office.",0
"Oil Below \$50 Deepening \$5 Fall US oil prices hovered below \$50 a barrel on Tuesday, deepening a week-long \$5 slump after some traders cashed in profits from this year #39;s record-breaking rally ahead of the US presidential election.",2
"Election jitters keep stock gains modest NEW YORK - Wall Street #39;s pre-election jitters left the major stock market indexes with only modest gains Monday, even as crude-oil futures fell near the \$50-per-barrel mark.",2
"Drop in price of oil gives boost to financial markets Oil prices plunged to \$50.13 yesterday, capping a 10 percent fall from record highs set last week and easing worries about high energy prices in financial markets.",2
"La. seeks new bridge, elevated highway If you think oil is expensive now, just imagine if Hurricane Ivan had swung west and come ashore at this bustling oil and gas port at the southernmost point of Louisiana.",2
"Yukos  #39;faces increased tax bill #39; Russian tax authorities have slapped oil giant Yukos and its main production unit with two new tax claims, raising the company #39;s total bill to more than \$17.",2
Oil slips back below USD50 a barrel Crude oil prices slipped below USD 50 a barrel in Asian trade overnight as the market waited for the outcome of the US presidential election.,2
"Oil surge to cause  #39;bloodbath #39;, says Ryanair The strength of oil prices is poised to exacerbate an airline  quot;bloodbath quot; long predicted for this winter, Ryanair has said, announcing a profits ahead of City forecasts.",2
"Europe awaits US poll verdict European shares edged higher Tuesday, with easing oil prices underpinning market sentiment, but investors were cautious ahead of a neck-and-neck race in the US presidential elections.",2
Beagle Mars mission spoiled by amateurism THE failure of the Beagle 2 space mission to Mars has been blamed on the lack of government funding and an  quot;amateurish quot; gentleman #39;s agreement that allowed a key backer to pull out of the project.,3
"Election jitters send oil lower Oil prices have fallen further below \$50 a barrel as, with the result of the US presidential elections still difficult to predict, traders cashed in positions.",2
Sasol partners with Malaysia #39;s Petronas Kuala Lumpur - Malaysia #39;s national oil and gas company Petronas on Tuesday announced its Petronas International unit has signed an agreement with Sasol to create South Africa #39;s largest liquid fuels business.,2
